"","char","letter","x1","y1","x2","y2","space","sent","line","word","word_line","line_char","wordID","char_word"
"967",491,"r",870,695,880,753,NA,7,10,1,5,28,"After",5
"969",492,"",880,695,890,753,1,7,10,2,6,29,"camping",0
"971",493,"c",890,695,900,753,NA,7,10,2,6,30,"camping",1
"973",494,"a",900,695,910,753,NA,7,10,2,6,31,"camping",2
"975",495,"m",910,695,920,753,NA,7,10,2,6,32,"camping",3
"977",496,"p",920,695,930,753,NA,7,10,2,6,33,"camping",4
"979",497,"i",930,695,940,753,NA,7,10,2,6,34,"camping",5
"981",498,"n",940,695,950,753,NA,7,10,2,6,35,"camping",6
"983",499,"g",950,695,960,753,NA,7,10,2,6,36,"camping",7
"985",500,"",960,695,970,753,1,7,10,3,7,37,"for",0
"987",501,"f",970,695,980,753,NA,7,10,3,7,38,"for",1
"989",502,"o",980,695,990,753,NA,7,10,3,7,39,"for",2
"991",503,"r",990,695,1000,753,NA,7,10,3,7,40,"for",3
"993",504,"",1000,695,1010,753,1,7,10,4,8,41,"the",0
"995",505,"t",1010,695,1020,753,NA,7,10,4,8,42,"the",1
"997",506,"h",1020,695,1030,753,NA,7,10,4,8,43,"the",2
"999",507,"e",1030,695,1040,753,NA,7,10,4,8,44,"the",3
"1001",508,"",1040,695,1050,753,1,7,10,5,9,45,"winter,",0
"1003",509,"w",1050,695,1060,753,NA,7,10,5,9,46,"winter,",1
"1005",510,"i",1060,695,1070,753,NA,7,10,5,9,47,"winter,",2
"1007",511,"n",1070,695,1080,753,NA,7,10,5,9,48,"winter,",3
"1009",512,"t",1080,695,1090,753,NA,7,10,5,9,49,"winter,",4
"1011",513,"e",1090,695,1100,753,NA,7,10,5,9,50,"winter,",5
"1013",514,"r",1100,695,1110,753,NA,7,10,5,9,51,"winter,",6
"1015",515,",",1110,695,1120,753,NA,7,10,5,9,52,"winter,",7
"1017",516,"",1120,695,1130,753,1,7,10,6,10,53,"they",0
"1019",517,"t",1130,695,1140,753,NA,7,10,6,10,54,"they",1
"1021",518,"h",1140,695,1150,753,NA,7,10,6,10,55,"they",2
"1023",519,"e",1150,695,1160,753,NA,7,10,6,10,56,"they",3
"1025",520,"y",1160,695,1170,753,2,7,10,6,10,57,"they",4
"1027",522,"s",600,763,610,821,NA,7,11,7,1,1,"started",1
"1029",523,"t",610,763,620,821,NA,7,11,7,1,2,"started",2
"1031",524,"a",620,763,630,821,NA,7,11,7,1,3,"started",3
"1033",525,"r",630,763,640,821,NA,7,11,7,1,4,"started",4
"1035",526,"t",640,763,650,821,NA,7,11,7,1,5,"started",5
"1037",527,"e",650,763,660,821,NA,7,11,7,1,6,"started",6
"1039",528,"d",660,763,670,821,NA,7,11,7,1,7,"started",7
"1041",529,"",670,763,680,821,1,7,11,8,2,8,"for",0
"1043",530,"f",680,763,690,821,NA,7,11,8,2,9,"for",1
"1045",531,"o",690,763,700,821,NA,7,11,8,2,10,"for",2
"1047",532,"r",700,763,710,821,NA,7,11,8,2,11,"for",3
"1049",533,"",710,763,720,821,1,7,11,9,3,12,"the",0
"1051",534,"t",720,763,730,821,NA,7,11,9,3,13,"the",1
"1053",535,"h",730,763,740,821,NA,7,11,9,3,14,"the",2
"1055",536,"e",740,763,750,821,NA,7,11,9,3,15,"the",3
"1057",537,"",750,763,760,821,1,7,11,10,4,16,"pole,",0
"1059",538,"p",760,763,770,821,NA,7,11,10,4,17,"pole,",1
"1061",539,"o",770,763,780,821,NA,7,11,10,4,18,"pole,",2
"1063",540,"l",780,763,790,821,NA,7,11,10,4,19,"pole,",3
"1065",541,"e",790,763,800,821,NA,7,11,10,4,20,"pole,",4
"1067",542,",",800,763,810,821,NA,7,11,10,4,21,"pole,",5
"1069",543,"",810,763,820,821,1,7,11,11,5,22,"a",0
"1071",544,"a",820,763,830,821,NA,7,11,11,5,23,"a",1
"1073",545,"",830,763,840,821,1,7,11,12,6,24,"journey",0
"1075",546,"j",840,763,850,821,NA,7,11,12,6,25,"journey",1
"1077",547,"o",850,763,860,821,NA,7,11,12,6,26,"journey",2
"1079",548,"u",860,763,870,821,NA,7,11,12,6,27,"journey",3
"1081",549,"r",870,763,880,821,NA,7,11,12,6,28,"journey",4
"1083",550,"n",880,763,890,821,NA,7,11,12,6,29,"journey",5
"1085",551,"e",890,763,900,821,NA,7,11,12,6,30,"journey",6
"1087",552,"y",900,763,910,821,NA,7,11,12,6,31,"journey",7
"1089",553,"",910,763,920,821,1,7,11,13,7,32,"of",0
"1091",554,"o",920,763,930,821,NA,7,11,13,7,33,"of",1
"1093",555,"f",930,763,940,821,NA,7,11,13,7,34,"of",2
"1095",556,"",940,763,950,821,1,7,11,14,8,35,"two",0
"1097",557,"t",950,763,960,821,NA,7,11,14,8,36,"two",1
"1099",558,"w",960,763,970,821,NA,7,11,14,8,37,"two",2
"1101",559,"o",970,763,980,821,NA,7,11,14,8,38,"two",3
"1103",560,"",980,763,990,821,1,7,11,15,9,39,"months'",0
"1105",561,"m",990,763,1000,821,NA,7,11,15,9,40,"months'",1
"1107",562,"o",1000,763,1010,821,NA,7,11,15,9,41,"months'",2
"1109",563,"n",1010,763,1020,821,NA,7,11,15,9,42,"months'",3
"1111",564,"t",1020,763,1030,821,NA,7,11,15,9,43,"months'",4
"1113",565,"h",1030,763,1040,821,NA,7,11,15,9,44,"months'",5
"1115",566,"s",1040,763,1050,821,NA,7,11,15,9,45,"months'",6
"1117",567,"'",1050,763,1060,821,NA,7,11,15,9,46,"months'",7
"1119",568,"",1060,763,1070,821,1,7,11,16,10,47,"duration.",0
"1121",569,"d",1070,763,1080,821,NA,7,11,16,10,48,"duration.",1
"1123",570,"u",1080,763,1090,821,NA,7,11,16,10,49,"duration.",2
"1125",571,"r",1090,763,1100,821,NA,7,11,16,10,50,"duration.",3
"1127",572,"a",1100,763,1110,821,NA,7,11,16,10,51,"duration.",4
"1129",573,"t",1110,763,1120,821,NA,7,11,16,10,52,"duration.",5
"1131",574,"i",1120,763,1130,821,NA,7,11,16,10,53,"duration.",6
"1133",575,"o",1130,763,1140,821,NA,7,11,16,10,54,"duration.",7
"1135",576,"n",1140,763,1150,821,NA,7,11,16,10,55,"duration.",8
"1137",577,".",1150,763,1160,821,2,7,11,16,10,56,"duration.",9
"1139",579,"I",600,831,610,889,NA,8,12,1,1,1,"In",1
"1141",580,"n",610,831,620,889,NA,8,12,1,1,2,"In",2
"1143",581,"",620,831,630,889,1,8,12,2,2,3,"1911,",0
"1145",582,"1",630,831,640,889,NA,8,12,2,2,4,"1911,",1
"1147",583,"9",640,831,650,889,NA,8,12,2,2,5,"1911,",2
"1149",584,"1",650,831,660,889,NA,8,12,2,2,6,"1911,",3
"1151",585,"1",660,831,670,889,NA,8,12,2,2,7,"1911,",4
"1153",586,",",670,831,680,889,NA,8,12,2,2,8,"1911,",5
"1155",587,"",680,831,690,889,1,8,12,3,3,9,"Amundsen",0
"1157",588,"A",690,831,700,889,NA,8,12,3,3,10,"Amundsen",1
"1159",589,"m",700,831,710,889,NA,8,12,3,3,11,"Amundsen",2
"1161",590,"u",710,831,720,889,NA,8,12,3,3,12,"Amundsen",3
"1163",591,"n",720,831,730,889,NA,8,12,3,3,13,"Amundsen",4
"1165",592,"d",730,831,740,889,NA,8,12,3,3,14,"Amundsen",5
"1167",593,"s",740,831,750,889,NA,8,12,3,3,15,"Amundsen",6
"1169",594,"e",750,831,760,889,NA,8,12,3,3,16,"Amundsen",7
"1171",595,"n",760,831,770,889,NA,8,12,3,3,17,"Amundsen",8
"1173",596,"",770,831,780,889,1,8,12,4,4,18,"flew",0
"1175",597,"f",780,831,790,889,NA,8,12,4,4,19,"flew",1
"1177",598,"l",790,831,800,889,NA,8,12,4,4,20,"flew",2
"1179",599,"e",800,831,810,889,NA,8,12,4,4,21,"flew",3
"1181",600,"w",810,831,820,889,NA,8,12,4,4,22,"flew",4
"1183",601,"",820,831,830,889,1,8,12,5,5,23,"the",0
"1185",602,"t",830,831,840,889,NA,8,12,5,5,24,"the",1
"1187",603,"h",840,831,850,889,NA,8,12,5,5,25,"the",2
"1189",604,"e",850,831,860,889,NA,8,12,5,5,26,"the",3
"1191",605,"",860,831,870,889,1,8,12,6,6,27,"Norwegian",0
"1193",606,"N",870,831,880,889,NA,8,12,6,6,28,"Norwegian",1
"1195",607,"o",880,831,890,889,NA,8,12,6,6,29,"Norwegian",2
"1197",608,"r",890,831,900,889,NA,8,12,6,6,30,"Norwegian",3
"1199",609,"w",900,831,910,889,NA,8,12,6,6,31,"Norwegian",4
"1201",610,"e",910,831,920,889,NA,8,12,6,6,32,"Norwegian",5
"1203",611,"g",920,831,930,889,NA,8,12,6,6,33,"Norwegian",6
"1205",612,"i",930,831,940,889,NA,8,12,6,6,34,"Norwegian",7
"1207",613,"a",940,831,950,889,NA,8,12,6,6,35,"Norwegian",8
"1209",614,"n",950,831,960,889,NA,8,12,6,6,36,"Norwegian",9
"1211",615,"",960,831,970,889,1,8,12,7,7,37,"flag",0
"1213",616,"f",970,831,980,889,NA,8,12,7,7,38,"flag",1
"1215",617,"l",980,831,990,889,NA,8,12,7,7,39,"flag",2
"1217",618,"a",990,831,1000,889,NA,8,12,7,7,40,"flag",3
"1219",619,"g",1000,831,1010,889,NA,8,12,7,7,41,"flag",4
"1221",620,"",1010,831,1020,889,1,8,12,8,8,42,"above",0
"1223",621,"a",1020,831,1030,889,NA,8,12,8,8,43,"above",1
"1225",622,"b",1030,831,1040,889,NA,8,12,8,8,44,"above",2
"1227",623,"o",1040,831,1050,889,NA,8,12,8,8,45,"above",3
"1229",624,"v",1050,831,1060,889,NA,8,12,8,8,46,"above",4
"1231",625,"e",1060,831,1070,889,NA,8,12,8,8,47,"above",5
"1233",626,"",1070,831,1080,889,1,8,12,9,9,48,"the",0
"1235",627,"t",1080,831,1090,889,NA,8,12,9,9,49,"the",1
"1237",628,"h",1090,831,1100,889,NA,8,12,9,9,50,"the",2
"1239",629,"e",1100,831,1110,889,NA,8,12,9,9,51,"the",3
"1241",630,"",1110,831,1120,889,1,8,12,10,10,52,"pole.",0
"1243",631,"p",1120,831,1130,889,NA,8,12,10,10,53,"pole.",1
"1245",632,"o",1130,831,1140,889,NA,8,12,10,10,54,"pole.",2
"1247",633,"l",1140,831,1150,889,NA,8,12,10,10,55,"pole.",3
"1249",634,"e",1150,831,1160,889,NA,8,12,10,10,56,"pole.",4
"1251",635,".",1160,831,1170,889,2,8,12,10,10,57,"pole.",5
"1253",637,"T",600,899,610,957,NA,9,13,1,1,1,"They",1
"1255",638,"h",610,899,620,957,NA,9,13,1,1,2,"They",2
"1257",639,"e",620,899,630,957,NA,9,13,1,1,3,"They",3
"1259",640,"y",630,899,640,957,NA,9,13,1,1,4,"They",4
"1261",641,"",640,899,650,957,1,9,13,2,2,5,"spent",0
"1263",642,"s",650,899,660,957,NA,9,13,2,2,6,"spent",1
"1265",643,"p",660,899,670,957,NA,9,13,2,2,7,"spent",2
"1267",644,"e",670,899,680,957,NA,9,13,2,2,8,"spent",3
"1269",645,"n",680,899,690,957,NA,9,13,2,2,9,"spent",4
"1271",646,"t",690,899,700,957,NA,9,13,2,2,10,"spent",5
"1273",647,"",700,899,710,957,1,9,13,3,3,11,"a",0
"1275",648,"a",710,899,720,957,NA,9,13,3,3,12,"a",1
"1277",649,"",720,899,730,957,1,9,13,4,4,13,"total",0
"1279",650,"t",730,899,740,957,NA,9,13,4,4,14,"total",1
"1281",651,"o",740,899,750,957,NA,9,13,4,4,15,"total",2
"1283",652,"t",750,899,760,957,NA,9,13,4,4,16,"total",3
"1285",653,"a",760,899,770,957,NA,9,13,4,4,17,"total",4
"1287",654,"l",770,899,780,957,NA,9,13,4,4,18,"total",5
"1289",655,"",780,899,790,957,1,9,13,5,5,19,"of",0
"1291",656,"o",790,899,800,957,NA,9,13,5,5,20,"of",1
"1293",657,"f",800,899,810,957,NA,9,13,5,5,21,"of",2
"1295",658,"",810,899,820,957,1,9,13,6,6,22,"eleven",0
"1297",659,"e",820,899,830,957,NA,9,13,6,6,23,"eleven",1
"1299",660,"l",830,899,840,957,NA,9,13,6,6,24,"eleven",2
"1301",661,"e",840,899,850,957,NA,9,13,6,6,25,"eleven",3
"1303",662,"v",850,899,860,957,NA,9,13,6,6,26,"eleven",4
"1305",663,"e",860,899,870,957,NA,9,13,6,6,27,"eleven",5
"1307",664,"n",870,899,880,957,NA,9,13,6,6,28,"eleven",6
"1309",665,"",880,899,890,957,1,9,13,7,7,29,"months",0
"1311",666,"m",890,899,900,957,NA,9,13,7,7,30,"months",1
"1313",667,"o",900,899,910,957,NA,9,13,7,7,31,"months",2
"1315",668,"n",910,899,920,957,NA,9,13,7,7,32,"months",3
"1317",669,"t",920,899,930,957,NA,9,13,7,7,33,"months",4
"1319",670,"h",930,899,940,957,NA,9,13,7,7,34,"months",5
"1321",671,"s",940,899,950,957,NA,9,13,7,7,35,"months",6
"1323",672,"",950,899,960,957,1,9,13,8,8,36,"reaching",0
"1325",673,"r",960,899,970,957,NA,9,13,8,8,37,"reaching",1
"1327",674,"e",970,899,980,957,NA,9,13,8,8,38,"reaching",2
"1329",675,"a",980,899,990,957,NA,9,13,8,8,39,"reaching",3
"1331",676,"c",990,899,1000,957,NA,9,13,8,8,40,"reaching",4
"1333",677,"h",1000,899,1010,957,NA,9,13,8,8,41,"reaching",5
"1335",678,"i",1010,899,1020,957,NA,9,13,8,8,42,"reaching",6
"1337",679,"n",1020,899,1030,957,NA,9,13,8,8,43,"reaching",7
"1339",680,"g",1030,899,1040,957,NA,9,13,8,8,44,"reaching",8
"1341",681,"",1040,899,1050,957,1,9,13,9,9,45,"the",0
"1343",682,"t",1050,899,1060,957,NA,9,13,9,9,46,"the",1
"1345",683,"h",1060,899,1070,957,NA,9,13,9,9,47,"the",2
"1347",684,"e",1070,899,1080,957,NA,9,13,9,9,48,"the",3
"1349",685,"",1080,899,1090,957,1,9,13,10,10,49,"South",0
"1351",686,"S",1090,899,1100,957,NA,9,13,10,10,50,"South",1
"1353",687,"o",1100,899,1110,957,NA,9,13,10,10,51,"South",2
"1355",688,"u",1110,899,1120,957,NA,9,13,10,10,52,"South",3
"1357",689,"t",1120,899,1130,957,NA,9,13,10,10,53,"South",4
"1359",690,"h",1130,899,1140,957,NA,9,13,10,10,54,"South",5
"1361",691,"",NA,1140,899,1150,NA,9,13,11,10,55,"Pole.",0
"1363",692,"P",1150,899,1160,957,NA,9,13,11,10,56,"Pole.",1
"1365",693,"o",1160,899,1170,957,NA,9,13,11,10,57,"Pole.",2
"1367",694,"l",1170,899,1180,957,NA,9,13,11,10,58,"Pole.",3
"1369",695,"e",1180,899,1190,957,2,9,13,11,10,59,"Pole.",4
"1371",696,".",1190,899,1200,957,2,9,14,11,1,1,"Pole.",5
